timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743584800;-0,131083|-0,038906|10,298658;-0,049801|0,000000|0,015446;0,636203|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,035314|-0,373495|10,873267;-0,034887|-0,004927|-0,011185;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,195127|-0,895431|9,472060;0,004661|0,008256|-0,004794;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,306458|-1,596334|10,508151;-0,006525|-0,000266|-0,016911;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;-0,084396|-1,274314|9,136872;-0,003196|-0,016112|-0,020107;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,234033|-0,881665|9,607333;-0,001198|-0,001465|-0,018642;-0,000000|0,000000|0,000000;0,000000|0,000000|0,411049;74,000000;
1743584800;0,088585|-0,799065|9,912594;0,009854|-0,006791|-0,003462;-0,000000|0,000000|0,000000;0,000000|0,000000|0,600000;74,000000;
1743584800;0,169988|-0,704494|9,880272;0,031159|0,004128|0,098137;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,305261|-0,635661|10,115502;0,005992|0,002397|0,141281;0,021198|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584800;0,288501|-0,563236|10,074202;-0,002929|-0,004927|0,080294;0,317086|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,134075|-0,174178|9,985018;0,006658|0,000932|0,035021;0,456350|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;-0,036512|0,405817|10,043077;-0,010253|0,000266|0,023036;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,133477|0,306458|10,059836;0,003063|0,002131|0,016245;0,401987|0,000000|0,000000;0,000000|0,000000|0,559689;74,000000;
1743584801;0,177171|0,263961|9,986814;0,002264|0,000266|0,032357;0,479557|0,000000|0,000000;0,000000|0,000000|0,600000;74,000000;
1743584801;0,105943|0,207697|10,043676;0,006791|0,000133|0,062584;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,143652|0,374693|9,864710;0,003063|0,000000|0,088151;0,560781|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,197522|0,211887|10,099341;-0,001198|0,001598|0,090015;0,566583|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,166397|0,075417|10,116699;-0,000533|0,003728|0,085088;0,578186|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,064045|0,397437|9,855133;-0,005326|-0,007057|0,073104;0,660814|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584801;0,297480|-0,041899|10,107721;-0,010253|0,008256|0,079229;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,000000|0,331597|9,701305;-0,013049|0,007457|0,064448;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,166996|0,056862|10,625467;-0,005726|0,004794|0,058456;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;-0,010774|0,164601|10,099341;-0,005726|0,009321|0,054728;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,152630|0,029329|9,898827;-0,020240|-0,000666|0,049934;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;-0,004788|0,523732|10,180744;0,015446|0,003595|0,044208;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,138864|0,029329|9,899426;-0,026365|0,002929|0,035820;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,166996|-0,419584|10,578780;-0,002530|0,003862|0,039548;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,319626|0,511761|10,021529;-0,015047|-0,010919|0,020773;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,325013|0,538097|10,254964;0,008123|0,009854|0,034222;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584802;0,260369|-0,295085|10,778696;-0,001332|0,004927|0,020107;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;-0,334590|0,265158|9,816825;0,011984|-0,009188|0,001198;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;0,287304|0,620697|10,466252;-0,003462|0,006125|0,013049;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;-0,101155|0,749984|8,693945;-0,188552|-0,018376|0,007856;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;0,796671|0,244807|9,223661;-0,237021|-0,034621|0,014381;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;2,247557|-11,382034|10,224438;-0,379634|-0,211189|-0,133824;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;-0,006584|0,636259|11,625046;-0,016645|-0,017311|-0,052331;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;-0,027533|-0,478242|9,652224;0,237288|-0,021572|0,015446;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;0,435146|-0,767342|10,064027;0,345811|0,007057|-0,010653;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;-0,193332|0,890044|7,850587;-0,081892|0,006525|-0,009987;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584803;0,187346|-0,732027|10,381258;0,005459|0,007057|-0,039947;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,141258|-1,152210|10,818200;-0,015047|-0,003995|-0,018509;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,309451|-1,502960|10,772112;0,007057|0,014914|-0,019707;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,289698|-0,618303|10,065224;-0,004394|-0,000266|-0,032757;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,056264|-0,591368|10,223840;-0,007856|0,003728|-0,019308;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,243011|-0,904410|10,028712;-0,015579|0,000399|-0,029961;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,169390|-0,919373|10,003573;0,004394|0,000133|-0,034887;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,192135|-0,870891|10,055048;-0,002264|-0,002264|-0,037417;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,143054|-0,565630|10,022128;0,008123|0,000932|-0,013183;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,307056|0,205901|10,012551;0,005326|0,000133|0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584804;0,193332|-0,066439|10,020931;0,000932|0,000000|0,003862;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,217274|-0,035314|10,017340;0,000399|0,000000|-0,001731;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,168791|-0,023942|10,025121;0,000799|0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,141258|-0,031125|10,038289;-0,000666|0,000666|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,132280|-0,020351|10,028113;0,000133|0,000399|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,134075|-0,038906|10,038888;-0,000399|0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,148441|-0,027533|10,043676;0,000533|-0,000399|-0,001332;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,154426|-0,026935|10,036493;-0,000133|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,150236|-0,027533|10,047866;-0,000133|-0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,155623|-0,014365|10,038289;0,000533|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584805;0,144251|-0,025139|10,031705;0,001198|0,001065|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,143054|-0,029329|10,039486;-0,000266|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,155623|-0,029329|10,029311;-0,000533|0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,156222|-0,020949|10,036493;-0,000666|0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,156222|-0,031125|10,039486;-0,000399|-0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,146645|-0,023942|10,040683;0,000133|-0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,146645|-0,016161|10,023924;-0,000666|0,000799|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,148441|-0,026336|10,017939;0,000399|-0,001198|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,158616|-0,017957|10,034698;0,000399|0,000000|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,146645|-0,026336|10,037092;-0,000399|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584806;0,147842|-0,019752|10,045471;0,000266|0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,159813|-0,017957|10,032902;0,000000|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,156820|-0,020351|10,032902;0,000533|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,158017|-0,026336|10,022128;-0,000799|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,149039|-0,019154|10,032304;-0,000533|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,156820|-0,027533|10,035296;-0,000266|-0,000533|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,147842|-0,028132|10,032304;0,001198|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,156222|-0,024541|10,038888;-0,000799|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,154426|-0,037709|10,047267;0,000266|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,172383|-0,026336|10,036493;-0,000533|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584807;0,148441|-0,026935|10,037092;-0,000266|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,151433|-0,023942|10,040085;0,000000|-0,000533|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,154426|-0,022146|10,035296;0,000799|-0,000799|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,144849|-0,018555|10,040085;-0,000133|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,150236|-0,019752|10,037690;0,000000|0,000666|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,150236|-0,023343|10,037092;0,000399|0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,154426|-0,026336|10,031106;-0,000399|0,000399|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,151433|-0,028730|10,017939;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,143054|-0,024541|10,035894;0,000266|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584808;0,153229|-0,021548|10,040085;0,000133|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
